측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20191205,동북권,광진구,13,8,0.023,0.014,0.5,0.002
20191205,동북권,노원구,18,13,0.022,0.012,0.4,0.004
20191205,동북권,도봉구,15,8,0.03,0.01,0.3,0.002
20191205,동북권,동대문구,20,7,0.023,0.014,0.3,0.003
20191205,동북권,성동구,17,11,0.023,0.017,0.3,0.003
20191205,동북권,성북구,22,8,0.025,0.016,0.4,0.003
20191205,동북권,중랑구,21,8,0.032,0.017,0.4,0.003
20191205,서남권,강서구,25,12,0.023,0.014,0.3,0.004
20191205,서남권,관악구,24,11,0.02,0.019,0.3,0.004
20191205,서남권,구로구,21,9,0.026,0.015,0.3,0.004
20191205,서남권,금천구,22,15,0.019,0.019,0.4,0.004
20191205,서남권,동작구,27,15,0.019,0.018,0.3,0.003
20191205,서남권,양천구,28,14,0.019,0.016,0.4,0.004
20191205,서남권,영등포구,20,10,0.016,0.018,0.4,0.004
20191205,서북권,마포구,24,11,0.016,0.019,0.4,0.003
20191205,서북권,서대문구,22,7,0.023,0.013,0.5,0.005
20191205,서북권,은평구,26,11,0.025,0.015,0.5,0.005
20191206,도심권,용산구,20,17,0.009,0.029,0.5,0.003
20191206,도심권,종로구,29,20,0.009,0.027,0.5,0.003
20191206,도심권,중구,28,17,0.013,0.025,0.5,0.003
20191206,동남권,강남구,33,15,0.011,0.03,0.5,0.003
20191206,동남권,강동구,37,22,0.01,0.03,0.5,0.003
20191206,동남권,서초구,39,15,0.017,0.034,0.3,0.004
20191206,동남권,송파구,26,8,0.01,0.031,0.5,0.003
20191206,동북권,강북구,36,19,0.015,0.034,0.5,0.002
20191206,동북권,광진구,22,12,0.013,0.022,0.6,0.002
20191206,동북권,노원구,27,20,0.012,0.025,0.5,0.005
20191206,동북권,도봉구,30,14,0.015,0.021,0.6,0.002
20191206,동북권,동대문구,33,13,0.011,0.027,0.5,0.003
20191206,동북권,성동구,25,14,0.011,0.029,0.5,0.003
20191206,동북권,성북구,35,13,0.012,0.033,0.6,0.003
20191206,동북권,중랑구,33,12,0.012,0.026,0.5,0.003
20191206,서남권,강서구,38,16,0.014,0.024,0.4,0.004
20191206,서남권,관악구,32,15,0.011,0.03,0.4,0.004
20191206,서남권,구로구,29,16,0.017,0.024,0.3,0.004
20191206,서남권,금천구,30,20,0.011,0.031,0.5,0.004
20191206,서남권,동작구,35,21,0.01,0.031,0.4,0.003
20191206,서남권,양천구,38,19,0.012,0.028,0.5,0.005
20191206,서남권,영등포구,26,13,0.01,0.025,0.4,0.004
20191206,서북권,마포구,34,17,0.01,0.029,0.5,0.003
20191206,서북권,서대문구,34,11,0.014,0.023,0.8,0.007
20191206,서북권,은평구,29,12,0.016,0.025,0.5,0.005
20191207,도심권,용산구,36,32,0.002,0.042,0.8,0.004
20191207,도심권,종로구,45,36,0.002,0.05,1,0.004
20191207,도심권,중구,44,32,0.002,0.052,0.9,0.004
20191207,동남권,강남구,52,27,0.003,0.049,0.7,0.004
20191207,동남권,강동구,51,36,0.003,0.048,0.7,0.003
20191207,동남권,서초구,56,31,0.007,0.059,0.6,0.004
20191207,동남권,송파구,37,19,0.003,0.048,0.8,0.004
20191207,동북권,강북구,53,35,0.003,0.06,0.9,0.003
20191207,동북권,광진구,36,24,0.002,0.04,0.7,0.003
20191207,동북권,노원구,38,32,0.003,0.046,0.8,0.005
20191207,동북권,도봉구,38,26,0.003,0.037,0.8,0.002
20191207,동북권,동대문구,50,27,0.003,0.05,0.9,0.004
20191207,동북권,성동구,37,25,0.002,0.049,0.7,0.004
20191207,동북권,성북구,45,27,0.003,0.054,1,0.003
20191207,서남권,강서구,55,31,0.003,0.053,0.8,0.005
20191207,서남권,관악구,48,30,0.002,0.055,0.9,0.004
20191207,서남권,구로구,48,32,0.007,0.042,0.6,0.004
20191207,서남권,금천구,42,35,0.003,0.052,0.8,0.004
20191207,서남권,동작구,52,35,0.003,0.054,0.7,0.004
20191207,서남권,양천구,56,35,0.002,0.054,0.8,0.005
20191207,서남권,영등포구,39,26,0.005,0.047,0.8,0.004
20191207,서북권,마포구,45,33,0.002,0.054,0.9,0.004
20191207,서북권,서대문구,46,24,0.003,0.046,1.1,0.006
20191207,서북권,은평구,46,27,0.004,0.049,0.9,0.005
20191208,도심권,용산구,50,45,0.005,0.037,0.9,0.003
20191208,도심권,종로구,55,48,0.005,0.042,1,0.003
20191208,도심권,중구,50,41,0.006,0.043,0.8,0.003
20191208,동남권,강남구,64,41,0.006,0.042,0.8,0.003
20191208,동남권,강동구,68,57,0.005,0.043,0.8,0.003
20191208,동남권,서초구,72,45,0.01,0.052,0.7,0.003
20191208,동남권,송파구,45,31,0.005,0.044,0.9,0.004
20191208,동북권,강북구,64,45,0.008,0.05,0.8,0.003
20191208,동북권,광진구,43,35,0.005,0.037,0.8,0.003
20191208,동북권,노원구,57,49,0.006,0.046,1,0.005
20191208,동북권,도봉구,48,35,0.01,0.031,0.9,0.002
20191208,동북권,동대문구,58,39,0.006,0.044,0.9,0.003
20191208,동북권,성동구,47,36,0.006,0.044,0.8,0.003
20191208,동북권,성북구,54,41,0.007,0.049,1.1,0.003
20191208,서남권,강서구,68,42,0.009,0.038,0.8,0.004
20191208,서남권,관악구,55,39,0.006,0.049,0.9,0.003
20191208,서남권,구로구,53,41,0.012,0.035,0.6,0.004
20191208,서남권,금천구,47,41,0.005,0.047,0.8,0.003
20191208,서남권,동작구,65,47,0.005,0.053,0.8,0.003
20191208,서남권,양천구,66,47,0.007,0.042,0.8,0.004
20191208,서남권,영등포구,45,34,0.007,0.039,0.7,0.003
20191208,서북권,마포구,53,43,0.006,0.044,0.8,0.003
20191208,서북권,서대문구,52,31,0.008,0.038,1.2,0.007
20191208,서북권,은평구,49,32,0.01,0.036,0.8,0.004
20191209,도심권,용산구,58,53,0.002,0.043,0.8,0.004
20191209,도심권,종로구,62,54,0.002,0.048,1,0.004
20191209,도심권,중구,61,48,0.002,0.05,1,0.004
20191209,동남권,강남구,76,48,0.003,0.047,0.8,0.003
20191209,동남권,강동구,77,62,0.004,0.045,0.7,0.003
20191209,동남권,서초구,78,52,0.008,0.057,0.6,0.004
20191209,동남권,송파구,52,36,0.004,0.045,0.8,0.004
20191209,동북권,강북구,66,48,0.004,0.057,0.7,0.003
20191209,동북권,광진구,52,39,0.002,0.041,0.7,0.003
20191209,동북권,노원구,53,47,0.004,0.049,0.8,0.005
20191209,동북권,도봉구,53,38,0.003,0.04,0.9,0.002
20191209,동북권,동대문구,68,45,0.003,0.049,0.9,0.004
20191209,동북권,성동구,59,42,0.002,0.049,0.8,0.004
20191209,동북권,성북구,60,44,0.003,0.053,1,0.003
20191209,동북권,중랑구,75,40,0.005,0.051,0.6,0.004
20191209,서남권,강서구,78,48,0.003,0.051,0.8,0.004
20191209,서남권,관악구,65,46,0.005,0.052,0.8,0.004
20191209,서남권,구로구,66,48,0.007,0.041,0.6,0.004
20191209,서남권,금천구,46,41,0.005,0.049,0.7,0.004
20191209,서남권,동작구,74,56,0.004,0.055,0.8,0.004
20191209,서남권,양천구,78,55,0.002,0.053,0.8,0.005
20191209,서남권,영등포구,53,40,0.005,0.047,0.8,0.003
20191209,서북권,마포구,59,49,0.003,0.052,0.9,0.003
20191209,서북권,서대문구,59,34,0.005,0.042,0.8,0.005
20191209,서북권,은평구,57,36,0.008,0.041,0.7,0.005
20191210,도심권,용산구,86,73,0.011,0.043,0.8,0.004
20191210,도심권,종로구,97,80,0.008,0.056,1.1,0.005
20191210,도심권,중구,98,74,0.012,0.051,0.9,0.004
20191210,동남권,강남구,99,59,0.012,0.051,0.8,0.003
20191210,동남권,강동구,99,78,0.009,0.053,0.8,0.003
20191210,동남권,서초구,116,78,0.017,0.058,0.7,0.004
20191210,동남권,송파구,70,51,0.009,0.051,0.9,0.004
20191210,동북권,강북구,115,81,0.005,0.066,1.1,0.004
20191210,동북권,광진구,70,55,0.007,0.047,0.9,0.004
20191210,동북권,노원구,87,75,0.005,0.062,1,0.005
20191210,동북권,도봉구,91,63,0.004,0.052,1.1,0.003
20191210,동북권,동대문구,103,74,0.009,0.058,1.1,0.004
20191210,동북권,성동구,77,56,0.007,0.058,0.9,0.004
20191210,동북권,성북구,97,72,0.004,0.069,1.3,0.004
20191210,동북권,중랑구,83,49,0.009,0.056,0.9,0.005
20191210,서남권,강서구,142,88,0.012,0.051,1,0.005
20191210,서남권,관악구,100,70,0.015,0.051,0.8,0.004
20191210,서남권,구로구,101,78,0.019,0.04,0.5,0.005
20191210,서남권,금천구,88,80,0.012,0.048,0.8,0.004
20191210,서남권,동작구,108,81,0.012,0.05,0.8,0.004
20191210,서남권,양천구,123,85,0.013,0.051,0.9,0.005
20191210,서남권,영등포구,80,57,0.013,0.047,0.9,0.003
20191210,서북권,마포구,98,81,0.009,0.059,0.9,0.004
20191210,서북권,서대문구,103,63,0.011,0.046,1.2,0.006
20191210,서북권,은평구,108,69,0.018,0.029,0.8,0.005
20191211,도심권,용산구,71,56,0.024,0.027,0.6,0.004
20191211,도심권,종로구,79,60,0.018,0.033,0.8,0.005
20191211,도심권,중구,82,57,0.021,0.034,0.8,0.004
20191211,동남권,강남구,92,51,0.027,0.029,0.7,0.003
20191211,동남권,강동구,93,70,0.018,0.034,0.7,0.003
20191211,동남권,서초구,92,58,0.035,0.026,0.4,0.003
20191211,동남권,송파구,62,41,0.018,0.035,0.7,0.004
20191211,동북권,강북구,107,73,0.024,0.041,0.8,0.004
20191211,동북권,광진구,64,47,0.017,0.034,0.8,0.003
20191211,동북권,노원구,78,65,0.019,0.038,0.7,0.005
20191211,동북권,도봉구,80,53,0.024,0.031,0.8,0.003
20191211,동북권,동대문구,93,61,0.019,0.036,0.8,0.004
20191211,동북권,성동구,70,45,0.024,0.031,0.6,0.004
20191211,동북권,성북구,91,65,0.017,0.042,1,0.003
20191211,동북권,중랑구,98,54,0.02,0.033,0.8,0.003
20191211,서남권,강서구,95,56,0.026,0.026,0.6,0.005
20191211,서남권,관악구,74,46,0.027,0.026,0.6,0.004
20191211,서남권,구로구,74,52,0.033,0.022,0.4,0.004
20191211,서남권,금천구,72,60,0.024,0.026,0.6,0.004
20191211,서남권,동작구,82,58,0.025,0.023,0.7,0.003
20191211,서남권,양천구,86,56,0.025,0.028,0.6,0.005
20191211,서남권,영등포구,64,40,0.023,0.026,0.7,0.004
20191211,서북권,마포구,70,51,0.023,0.032,0.6,0.004
20191211,서북권,서대문구,76,42,0.025,0.028,0.9,0.005
20191211,서북권,은평구,86,50,0,0,0,0
20191212,도심권,용산구,13,15,0.013,0.02,0.4,0.003
20191212,도심권,종로구,21,18,0.013,0.018,0.5,0.003
20191212,도심권,중구,19,14,0.018,0.015,0.4,0.003
20191212,동남권,강남구,24,14,0.017,0.02,0.5,0.002
20191212,동남권,강동구,23,18,0.015,0.021,0.4,0.003
20191212,동남권,서초구,19,15,0.022,0.024,0.3,0.003
20191212,동남권,송파구,16,7,0.013,0.024,0.5,0.003
20191212,동북권,강북구,25,17,0.021,0.027,0.4,0.003
20191212,동북권,광진구,14,11,0.016,0.018,0.5,0.003
20191212,동북권,노원구,20,17,0.016,0.02,0.4,0.004
20191212,동북권,도봉구,16,13,0.02,0.014,0.4,0.002
20191212,동북권,동대문구,21,12,0.016,0.018,0.4,0.003
20191212,동북권,성동구,17,14,0.016,0.02,0.4,0.003
20191212,동북권,성북구,21,11,0.016,0.021,0.5,0.003
20191212,동북권,중랑구,27,13,0.015,0.033,0.4,0.003
20191212,서남권,강서구,26,16,0.017,0.015,0.4,0.004
20191212,서남권,관악구,23,13,0.014,0.022,0.4,0.003
20191212,서남권,구로구,19,12,0.022,0.017,0.3,0.003
20191212,서남권,금천구,21,18,0.014,0.023,0.4,0.003
20191212,서남권,동작구,25,17,0.013,0.023,0.4,0.003
20191212,서남권,양천구,25,17,0.015,0.021,0.4,0.004
20191212,서남권,영등포구,18,14,0.012,0.022,0.5,0.004
20191212,서북권,마포구,23,13,0.012,0.023,0.5,0.003
20191212,서북권,서대문구,19,9,0.017,0.016,0.6,0.004
20191212,서북권,은평구,20,13,0,0,0,0
20191213,도심권,용산구,22,18,0.003,0.036,0.6,0.004
20191213,도심권,종로구,28,20,0.004,0.044,0.8,0.004
20191213,도심권,중구,26,18,0.004,0.042,0.7,0.004
20191213,동남권,강남구,33,18,0.004,0.042,0.6,0.003
20191213,동남권,강동구,37,25,0.003,0.043,0.6,0.003
20191213,동남권,서초구,30,18,0.01,0.049,0.5,0.004
20191213,동남권,송파구,22,9,0.005,0.042,0.6,0.004
20191213,동북권,강북구,29,18,0.006,0.052,0.6,0.003
20191213,동북권,광진구,25,14,0.003,0.034,0.6,0.003
20191213,동북권,노원구,25,21,0.003,0.044,0.7,0.005
20191213,동북권,도봉구,22,14,0.005,0.033,0.6,0.003
20191213,동북권,동대문구,31,16,0.004,0.043,0.7,0.003
20191213,동북권,성동구,24,17,0.004,0.044,0.6,0.004
20191213,동북권,성북구,32,16,0.003,0.047,0.7,0.003
20191213,동북권,중랑구,28,13,0.004,0.046,0.6,0.005
20191213,서남권,강서구,0,0,0,0,0,0
20191213,서남권,관악구,28,14,0.006,0.043,0.6,0.004
20191213,서남권,구로구,26,15,0.009,0.037,0.5,0.004
20191213,서남권,금천구,23,18,0.005,0.041,0.6,0.004
20191213,서남권,동작구,29,17,0.006,0.042,0.5,0.004
20191213,서남권,양천구,33,19,0.004,0.047,0.7,0.005
20191213,서남권,영등포구,26,15,0.006,0.041,0.7,0.004
20191213,서북권,마포구,27,17,0.004,0.046,0.7,0.004
20191213,서북권,서대문구,26,11,0.005,0.039,0.9,0.006
20191213,서북권,은평구,27,13,0,0,0,0
20191214,도심권,용산구,33,28,0.012,0.023,0.6,0.003
20191214,도심권,종로구,38,29,0.014,0.022,0.6,0.004
20191214,도심권,중구,34,26,0.015,0.021,0.5,0.003
20191214,동남권,강남구,40,29,0.011,0.029,0.6,0.003
20191214,동남권,강동구,48,36,0.011,0.028,0.6,0.003
20191214,동남권,서초구,47,30,0.018,0.031,0.4,0.004
20191214,동남권,송파구,33,20,0.012,0.028,0.6,0.004
20191214,동북권,강북구,47,31,0.02,0.03,0.6,0.003
20191214,동북권,광진구,41,24,0.013,0.02,0.6,0.003
20191214,동북권,노원구,39,32,0.016,0.024,0.6,0.005
20191214,동북권,도봉구,38,25,0.02,0.018,0.6,0.003
20191214,동북권,동대문구,42,26,0.014,0.023,0.6,0.003
20191214,동북권,성동구,36,26,0.013,0.026,0.6,0.004
20191214,동북권,성북구,42,26,0.016,0.025,0.6,0.003
20191214,동북권,중랑구,40,21,0.012,0.028,0.6,0.005
20191214,서남권,강서구,35,20,0.021,0.024,0.5,0.005
20191214,서남권,관악구,41,25,0.013,0.028,0.5,0.004
20191214,서남권,구로구,38,27,0.02,0.021,0.4,0.004
20191214,서남권,금천구,37,31,0.013,0.026,0.6,0.003
20191214,서남권,동작구,47,32,0.011,0.028,0.6,0.003
20191214,서남권,양천구,44,29,0.014,0.026,0.6,0.004
20191214,서남권,영등포구,31,24,0.012,0.024,0.7,0.004
20191214,서북권,마포구,36,25,0.011,0.028,0.6,0.003
20191214,서북권,서대문구,35,20,0.014,0.023,0.9,0.005
20191214,서북권,은평구,38,23,0,0,0,0
20191215,도심권,용산구,27,26,0.008,0.031,0.6,0.003
20191215,도심권,종로구,34,28,0.007,0.039,0.8,0.004
20191215,도심권,중구,33,25,0.007,0.035,0.7,0.003
20191215,동남권,강남구,36,27,0.007,0.038,0.7,0.002
20191215,동남권,강동구,45,34,0.006,0.04,0.7,0.003
20191215,동남권,서초구,43,29,0.011,0.046,0.5,0.003
20191215,동남권,송파구,31,17,0.007,0.038,0.8,0.003
20191215,동북권,강북구,40,27,0.01,0.044,0.7,0.003
20191215,동북권,광진구,35,20,0.008,0.028,0.6,0.003
20191215,동북권,노원구,33,28,0.008,0.039,0.8,0.005
20191215,동북권,도봉구,33,22,0.01,0.031,0.8,0.003
20191215,동북권,동대문구,38,23,0.007,0.04,0.8,0.003
20191215,동북권,성동구,33,23,0.008,0.039,0.7,0.003
20191215,동북권,성북구,38,25,0.007,0.046,0.9,0.003
20191215,동북권,중랑구,37,19,0.008,0.036,0.7,0.005
20191215,서남권,강서구,49,29,0.007,0.042,0.9,0.005
20191215,서남권,관악구,39,26,0.006,0.045,0.7,0.003
20191215,서남권,구로구,40,29,0.01,0.036,0.5,0.003
20191215,서남권,금천구,34,31,0.005,0.043,0.7,0.003
20191215,서남권,동작구,42,30,0.006,0.044,0.7,0.003
20191215,서남권,양천구,46,32,0.005,0.046,0.8,0.004
20191215,서남권,영등포구,30,23,0.007,0.038,0.6,0.003
20191215,서북권,마포구,35,26,0.007,0.041,0.7,0.003
20191215,서북권,서대문구,30,17,0.019,0.022,0.9,0.006
20191215,서북권,은평구,33,20,0,0,0,0
20191216,도심권,용산구,28,23,0.003,0.04,0.7,0.003
20191216,도심권,종로구,35,25,0.004,0.05,1.1,0.005
20191216,도심권,중구,35,25,0.003,0.046,0.9,0.004
20191216,동남권,강남구,34,22,0.003,0.044,0.7,0.003
20191216,동남권,강동구,43,28,0.005,0.043,0.7,0.003
20191216,동남권,서초구,46,27,0.007,0.057,0.6,0.003
20191216,동남권,송파구,35,17,0.004,0.047,0.9,0.004
20191216,동북권,강북구,33,20,0.007,0.05,0.7,0.003
20191216,동북권,광진구,34,17,0.004,0.033,0.7,0.003
20191216,동북권,노원구,33,26,0.004,0.049,1.1,0.006
20191216,동북권,도봉구,34,21,0.005,0.039,1,0.003
20191216,동북권,동대문구,39,21,0.004,0.049,0.9,0.004
20191216,동북권,성동구,35,20,0.004,0.047,0.7,0.005
20191216,동북권,성북구,40,22,0.004,0.054,1,0.003
20191216,동북권,중랑구,31,15,0.006,0.037,0.6,0.003
20191216,서남권,강서구,59,32,0.003,0.054,1.1,0.006
20191216,서남권,관악구,42,24,0.003,0.057,0.8,0.004
20191216,서남권,구로구,45,29,0.006,0.04,0.7,0.004
20191216,서남권,금천구,33,26,0.004,0.051,0.9,0.004
20191216,서남권,동작구,44,29,0.004,0.056,0.9,0.004
20191216,서남권,양천구,60,38,0.002,0.058,1.1,0.006
20191216,서남권,영등포구,38,24,0.005,0.05,1,0.003
20191216,서북권,마포구,41,26,0.003,0.053,0.9,0.004
20191216,서북권,서대문구,30,15,0.008,0.038,1.1,0.006
20191216,서북권,은평구,33,18,0.007,0.037,0.6,0.002
20191217,도심권,용산구,24,19,0.006,0.032,0.6,0.003
20191217,도심권,종로구,27,21,0.008,0.036,0.8,0.004
20191217,도심권,중구,29,22,0.008,0.034,0.7,0.003
20191217,동남권,강남구,25,19,0.009,0.036,0.6,0.003
20191217,동남권,강동구,31,23,0.006,0.04,0.7,0.003
20191217,동남권,서초구,30,21,0.015,0.037,0.4,0.003
20191217,동남권,송파구,23,14,0.006,0.037,0.7,0.003
20191217,동북권,강북구,28,19,0.013,0.041,0.7,0.003
20191217,동북권,광진구,28,18,0.006,0.03,0.8,0.003
20191217,동북권,노원구,24,20,0.008,0.038,0.7,0.005
20191217,동북권,도봉구,22,17,0.011,0.027,0.7,0.003
20191217,동북권,동대문구,31,18,0.008,0.037,0.7,0.003
20191217,동북권,성동구,23,18,0.007,0.038,0.6,0.004
20191217,동북권,성북구,32,19,0.007,0.041,0.8,0.003
20191217,동북권,중랑구,29,16,0.007,0.035,0.7,0.002
20191217,서남권,강서구,32,19,0.011,0.034,0.6,0.004
20191217,서남권,관악구,28,17,0.01,0.034,0.5,0.003
20191217,서남권,구로구,27,20,0.016,0.026,0.4,0.003
20191217,서남권,금천구,22,20,0.014,0.027,0.5,0.003
20191217,서남권,동작구,28,20,0.01,0.033,0.5,0.003
20191217,서남권,양천구,32,20,0.008,0.036,0.6,0.005
20191217,서남권,영등포구,25,16,0.009,0.035,0.9,0.003
20191217,서북권,마포구,26,17,0.007,0.038,0.6,0.003
20191217,서북권,서대문구,26,14,0.01,0.03,0.8,0.004
20191217,서북권,은평구,28,20,0.013,0.023,0.2,0.002
20191218,도심권,용산구,33,28,0.01,0.025,0.6,0.003
20191218,도심권,종로구,40,30,0.014,0.023,0.6,0.004
20191218,도심권,중구,38,32,0.014,0.023,0.5,0.003
20191218,동남권,강남구,36,28,0.011,0.03,0.6,0.003
20191218,동남권,강동구,45,35,0.009,0.031,0.6,0.003
20191218,동남권,서초구,40,26,0.018,0.032,0.4,0.003
20191218,동남권,송파구,32,18,0.008,0.033,0.7,0.003
20191218,동북권,강북구,45,33,0.021,0.029,0.6,0.003
20191218,동북권,광진구,38,23,0.008,0.027,0.8,0.004
20191218,동북권,노원구,37,33,0.016,0.021,0.6,0.004
20191218,동북권,도봉구,33,23,0.021,0.015,0.6,0.003
20191218,동북권,동대문구,38,26,0.012,0.026,0.6,0.003
20191218,동북권,성동구,33,24,0.01,0.031,0.6,0.003
20191218,동북권,성북구,43,27,0.012,0.029,0.7,0.003
20191218,동북권,중랑구,42,25,0.01,0.028,0.7,0.003
20191218,서남권,강서구,41,25,0.019,0.022,0.5,0.004
20191218,서남권,관악구,37,24,0.011,0.031,0.5,0.003
20191218,서남권,구로구,34,24,0.019,0.023,0.4,0.004
20191218,서남권,금천구,35,30,0.012,0.028,0.5,0.004
20191218,서남권,동작구,45,32,0.01,0.031,0.5,0.003
20191218,서남권,양천구,41,28,0.015,0.024,0.5,0.005
20191218,서남권,영등포구,30,22,0.011,0.026,0.7,0.003
20191218,서북권,마포구,38,25,0.011,0.028,0.6,0.003
20191218,서북권,서대문구,39,19,0.015,0.021,0.6,0.004
20191218,서북권,은평구,38,23,0.016,0.016,0.3,0.002
20191219,도심권,용산구,21,18,0.011,0.024,0.5,0.003
20191219,도심권,종로구,29,20,0.015,0.023,0.5,0.004
20191219,도심권,중구,27,21,0.015,0.024,0.5,0.003
20191219,동남권,강남구,25,17,0.014,0.029,0.5,0.003
20191219,동남권,강동구,36,26,0.013,0.027,0.5,0.003
20191219,동남권,서초구,22,15,0.021,0.031,0.3,0.003
20191219,동남권,송파구,22,10,0.01,0.033,0.6,0.003
20191219,동북권,강북구,29,19,0.022,0.029,0.5,0.003
20191219,동북권,광진구,27,14,0.014,0.022,0.6,0.003
20191219,동북권,노원구,24,20,0.02,0.018,0.5,0.004
20191219,동북권,도봉구,21,13,0.022,0.016,0.5,0.003
20191219,동북권,동대문구,26,15,0.015,0.026,0.5,0.003
20191219,동북권,성동구,25,18,0.01,0.031,0.5,0.003
20191219,동북권,성북구,30,14,0.017,0.027,0.5,0.003
20191219,동북권,중랑구,27,14,0.015,0.024,0.5,0.003
20191219,서남권,강서구,25,13,0.019,0.024,0.4,0.005
